simulation_id,real_concentration_name_file,wind_speed,wind_dir_mean,stability_class,stability_index,sigma_y,sigma_z,RH,humidify,source_x,source_y,source_h,emission_rate,dispersion_model,gps_x,gps_y,wind_dir_cos,wind_dir_sin
275,sim_275_conc_real_2025-11-10.npy,6.42,-2.99,2,4,42.443,21.221,0.0,False,35.0,21.0,5.21,0.0043,0,0.0701402805611222,0.0420841683366733,0.9986386538920661,-0.052161661712815256
276,sim_276_conc_real_2025-11-10.npy,4.67,0.0,2,4,43.085,21.542,0.93,True,53.0,445.0,3.14,0.0095,0,0.1062124248496994,0.8917835671342685,1.0,0.0
277,sim_277_conc_real_2025-11-10.npy,2.75,-71.92,1,2,128.012,64.006,0.06,True,476.0,438.0,8.43,0.0008,0,0.9539078156312624,0.8777555110220441,0.3103446181278013,-0.95062412024896
278,sim_278_conc_real_2025-11-10.npy,7.82,116.45,2,4,43.255,21.628,0.37,True,383.0,328.0,3.69,0.003,0,0.7675350701402806,0.657314629258517,-0.44541666574945177,0.8953234018345779
279,sim_279_conc_real_2025-11-10.npy,4.66,0.33,1,2,125.94,62.97,0.0,False,266.0,372.0,6.6,0.0086,0,0.533066132264529,0.7454909819639278,0.9999834136273441,0.005759554687996557
280,sim_280_conc_real_2025-11-10.npy,5.61,0.0,3,3,74.058,37.029,0.29,True,47.0,382.0,5.66,0.0029,0,0.094188376753507,0.7655310621242485,1.0,0.0
281,sim_281_conc_real_2025-11-10.npy,7.59,-94.65,2,4,43.426,21.713,0.0,False,384.0,400.0,3.94,0.0097,1,0.7695390781563126,0.8016032064128257,-0.08106874734813876,-0.9967085121555869
282,sim_282_conc_real_2025-11-10.npy,4.16,-2.03,3,3,75.437,37.719,0.76,True,430.0,452.0,6.4,0.0088,1,0.8617234468937875,0.905811623246493,0.9993724166918566,-0.03542277170801484
283,sim_283_conc_real_2025-11-10.npy,4.94,0.0,2,4,43.359,21.68,0.11,True,213.0,491.0,3.03,0.0047,1,0.4268537074148296,0.9839679358717436,1.0,0.0
284,sim_284_conc_real_2025-11-10.npy,5.22,0.0,2,4,43.338,21.669,0.81,True,483.0,216.0,1.58,0.0061,1,0.9679358717434868,0.4328657314629258,1.0,0.0
285,sim_285_conc_real_2025-11-10.npy,7.54,-72.86,2,4,43.558,21.779,0.0,False,368.0,462.0,8.01,0.0048,0,0.7374749498997996,0.9258517034068136,0.2947075229252914,-0.9555875030216955
286,sim_286_conc_real_2025-11-10.npy,1.89,113.32,4,6,14.583,7.292,0.57,True,160.0,124.0,3.38,0.0057,1,0.3206412825651302,0.2484969939879759,-0.39586607672559365,0.9183082539637147
287,sim_287_conc_real_2025-11-10.npy,3.87,0.0,3,3,74.535,37.267,0.35,True,253.0,409.0,3.12,0.0055,1,0.5070140280561122,0.8196392785571143,1.0,0.0
288,sim_288_conc_real_2025-11-10.npy,6.3,2.48,2,4,43.282,21.641,0.06,True,436.0,269.0,1.89,0.0012,0,0.87374749498998,0.5390781563126252,0.9990633867545954,0.04327065109791706
289,sim_289_conc_real_2025-11-10.npy,1.02,98.57,0,5,25.684,12.842,0.0,False,103.0,398.0,6.0,0.0049,0,0.2064128256513026,0.7975951903807615,-0.14901761133890262,0.9888345420295792
290,sim_290_conc_real_2025-11-10.npy,1.47,-121.53,0,5,25.765,12.882,0.0,False,152.0,435.0,6.99,0.0063,0,0.3046092184368738,0.8717434869739479,-0.522944934418659,-0.8523664678797873
291,sim_291_conc_real_2025-11-10.npy,5.34,-0.53,2,4,42.756,21.378,0.93,True,296.0,105.0,9.83,0.0039,0,0.593186372745491,0.2104208416833667,0.9999572167884616,-0.00925011311679697
292,sim_292_conc_real_2025-11-10.npy,6.51,0.0,2,4,42.915,21.457,0.86,True,218.0,317.0,2.68,0.0067,0,0.43687374749499,0.6352705410821643,1.0,0.0
293,sim_293_conc_real_2025-11-10.npy,2.41,0.0,5,1,204.817,102.408,0.0,False,492.0,414.0,8.52,0.0051,1,0.9859719438877756,0.8296593186372746,1.0,0.0
294,sim_294_conc_real_2025-11-10.npy,4.39,-3.95,3,3,73.929,36.964,0.0,False,42.0,352.0,8.31,0.0046,0,0.0841683366733467,0.7054108216432866,0.997624544414959,-0.06888590843449467
295,sim_295_conc_real_2025-11-10.npy,3.32,-83.65,0,5,25.449,12.725,0.87,True,202.0,39.0,4.28,0.0068,1,0.4048096192384769,0.0781563126252505,0.11060166376267433,-0.9938648157435338
296,sim_296_conc_real_2025-11-10.npy,6.21,6.05,3,3,74.834,37.417,0.95,True,226.0,482.0,7.93,0.0076,1,0.4529058116232465,0.9659318637274548,0.9944302984017045,0.10539630743387982
297,sim_297_conc_real_2025-11-10.npy,1.35,100.85,4,6,14.792,7.396,0.0,False,318.0,376.0,4.96,0.0072,0,0.6372745490981964,0.7535070140280561,-0.1882384504636922,0.9821233556773956
298,sim_298_conc_real_2025-11-10.npy,6.87,-45.5,2,4,43.181,21.591,0.77,True,48.0,478.0,7.22,0.0044,1,0.096192384769539,0.9579158316633266,0.7009092642998509,-0.7132504491541816
299,sim_299_conc_real_2025-11-10.npy,2.12,-3.58,0,5,25.75,12.875,0.0,False,447.0,69.0,2.54,0.0065,0,0.8957915831663327,0.1382765531062124,0.9980485856506581,-0.06244213866229137
300,sim_300_conc_real_2025-11-10.npy,5.59,-2.31,2,4,43.134,21.567,0.22,True,464.0,31.0,7.2,0.002,1,0.9298597194388778,0.0621242484969939,0.9991873755767364,-0.0403061842410544
301,sim_301_conc_real_2025-11-10.npy,4.8,0.0,2,4,43.464,21.732,0.14,True,388.0,411.0,1.35,0.0073,0,0.7775551102204409,0.8236472945891784,1.0,0.0
302,sim_302_conc_real_2025-11-10.npy,4.3,-6.08,2,4,43.855,21.928,0.0,False,496.0,443.0,3.24,0.0072,1,0.9939879759519038,0.8877755511022044,0.994374976712348,-0.10591697544925174
303,sim_303_conc_real_2025-11-10.npy,5.53,79.93,2,4,43.428,21.714,0.17,True,279.0,480.0,9.86,0.0001,1,0.5591182364729459,0.9619238476953909,0.17485121741704243,0.9845948668197383
304,sim_304_conc_real_2025-11-10.npy,7.9,96.43,2,4,43.268,21.634,0.0,False,266.0,433.0,5.6,0.0022,0,0.533066132264529,0.8677354709418837,-0.11198925256833141,0.9937094179432872
305,sim_305_conc_real_2025-11-10.npy,7.61,-73.46,2,4,43.199,21.599,0.43,True,429.0,229.0,2.85,0.0078,0,0.8597194388777555,0.4589178356713427,0.28468465788899544,-0.9586212211101033
306,sim_306_conc_real_2025-11-10.npy,4.62,171.95,5,1,200.534,100.267,0.41,True,203.0,329.0,3.06,0.0099,0,0.406813627254509,0.6593186372745491,-0.9901462402487812,0.14003721977104164
307,sim_307_conc_real_2025-11-10.npy,1.16,3.38,4,6,14.635,7.318,0.0,False,2.0,302.0,5.75,0.0064,1,0.0040080160320641,0.6052104208416834,0.9982604689368237,0.05895791853545083
308,sim_308_conc_real_2025-11-10.npy,5.5,3.07,2,4,43.58,21.79,0.0,False,375.0,464.0,4.54,0.0088,1,0.751503006012024,0.9298597194388778,0.9985648490479369,0.05355597301768542
309,sim_309_conc_real_2025-11-10.npy,5.11,0.0,2,4,42.837,21.419,0.0,False,226.0,270.0,9.82,0.0064,1,0.4529058116232465,0.5410821643286573,1.0,0.0
310,sim_310_conc_real_2025-11-10.npy,5.55,68.72,5,1,200.908,100.454,0.76,True,111.0,400.0,1.1,0.0051,1,0.2224448897795591,0.8016032064128257,0.36292598675838633,0.9318179694207724
311,sim_311_conc_real_2025-11-10.npy,5.13,-1.21,2,4,42.89,21.445,0.89,True,42.0,372.0,3.7,0.0012,0,0.0841683366733467,0.7454909819639278,0.9997770131055305,-0.021116914210744516
312,sim_312_conc_real_2025-11-10.npy,4.27,0.0,2,4,42.658,21.329,0.61,True,248.0,83.0,8.94,0.0084,1,0.4969939879759519,0.1663326653306613,1.0,0.0
313,sim_313_conc_real_2025-11-10.npy,6.97,108.82,2,4,42.477,21.239,0.45,True,111.0,6.0,8.46,0.0053,1,0.2224448897795591,0.0120240480961923,-0.32259611851926345,0.9465367104958504
314,sim_314_conc_real_2025-11-10.npy,5.46,-106.38,3,3,73.222,36.611,0.88,True,53.0,19.0,7.6,0.0034,1,0.1062124248496994,0.0380761523046092,-0.28200657590012934,-0.9594124718540429
315,sim_315_conc_real_2025-11-10.npy,6.53,-0.46,2,4,42.877,21.438,0.0,False,72.0,362.0,2.05,0.0028,1,0.1442885771543086,0.7254509018036072,0.9999677716500991,-0.008028428310396471
316,sim_316_conc_real_2025-11-10.npy,7.94,2.52,2,4,43.324,21.662,0.31,True,323.0,414.0,9.39,0.0009,1,0.6472945891783567,0.8296593186372746,0.9990329346781247,0.0439681183178649
317,sim_317_conc_real_2025-11-10.npy,4.79,-72.93,2,4,42.783,21.391,0.0,False,0.0,327.0,2.63,0.0071,0,0.0,0.655310621242485,0.29353983289648566,-0.9559468429275256
318,sim_318_conc_real_2025-11-10.npy,7.37,169.72,2,4,42.739,21.369,0.44,True,271.0,141.0,9.9,0.0052,0,0.5430861723446894,0.282565130260521,-0.9839473917378432,0.17845876356260942
319,sim_319_conc_real_2025-11-10.npy,3.77,0.27,1,2,126.748,63.374,0.34,True,480.0,245.0,9.31,0.007,0,0.9619238476953909,0.4909819639278557,0.999988896715596,0.004712371539373423
320,sim_320_conc_real_2025-11-10.npy,6.59,0.0,2,4,43.272,21.636,0.51,True,370.0,350.0,4.48,0.0098,1,0.7414829659318637,0.7014028056112225,1.0,0.0
321,sim_321_conc_real_2025-11-10.npy,5.93,-106.84,2,4,43.026,21.513,0.96,True,287.0,317.0,9.22,0.0042,0,0.5751503006012024,0.6352705410821643,-0.2897000615439075,-0.957117481995526
322,sim_322_conc_real_2025-11-10.npy,4.35,-1.55,2,4,42.506,21.253,0.0,False,144.0,20.0,7.49,0.0079,0,0.2885771543086172,0.0400801603206412,0.9996341006403823,-0.02704930381533178
323,sim_323_conc_real_2025-11-10.npy,6.4,-70.76,3,3,74.13,37.065,0.0,False,118.0,383.0,5.51,0.0093,1,0.2364729458917835,0.7675350701402806,0.3295258656237704,-0.9441465478859227
324,sim_324_conc_real_2025-11-10.npy,2.47,0.0,0,5,25.577,12.788,0.38,True,26.0,332.0,4.65,0.0016,1,0.0521042084168336,0.6653306613226453,1.0,0.0
325,sim_325_conc_real_2025-11-10.npy,2.63,0.0,4,6,14.773,7.387,0.0,False,313.0,356.0,5.83,0.0012,1,0.627254509018036,0.7134268537074149,1.0,0.0
326,sim_326_conc_real_2025-11-10.npy,4.68,0.38,2,4,43.317,21.659,0.0,False,394.0,344.0,3.1,0.0088,0,0.7895791583166333,0.6893787575150301,0.9999780067029094,0.006632202535817132
327,sim_327_conc_real_2025-11-10.npy,4.54,153.11,2,4,43.344,21.672,0.91,True,423.0,321.0,8.27,0.0027,0,0.8476953907815631,0.6432865731462926,-0.8918764807752382,0.45227905439007043
328,sim_328_conc_real_2025-11-10.npy,7.28,164.48,2,4,43.594,21.797,0.23,True,395.0,452.0,4.76,0.004,0,0.7915831663326653,0.905811623246493,-0.9635371107117885,0.2675747302739528
329,sim_329_conc_real_2025-11-10.npy,7.02,26.63,2,4,43.839,21.92,0.0,False,473.0,462.0,4.05,0.0092,1,0.9478957915831664,0.9258517034068136,0.8939196681711976,0.44822720450313586
330,sim_330_conc_real_2025-11-10.npy,6.15,46.87,2,4,43.329,21.664,0.9,True,312.0,424.0,5.6,0.0069,0,0.625250501002004,0.8496993987975952,0.6836559920756669,0.729804415236737
331,sim_331_conc_real_2025-11-10.npy,5.81,0.0,2,4,43.27,21.635,0.0,False,219.0,459.0,8.31,0.0009,0,0.438877755511022,0.9198396793587176,1.0,0.0
332,sim_332_conc_real_2025-11-10.npy,5.72,-0.35,3,3,74.238,37.119,0.0,False,413.0,94.0,9.52,0.0093,0,0.8276553106212425,0.188376753507014,0.9999813422410571,-0.006108614390678361
333,sim_333_conc_real_2025-11-10.npy,5.46,-3.38,2,4,43.786,21.893,0.0,False,421.0,493.0,2.79,0.0072,1,0.843687374749499,0.9879759519038076,0.9982604689368237,-0.05895791853545083
334,sim_334_conc_real_2025-11-10.npy,5.02,-0.52,3,3,75.151,37.575,0.0,False,456.0,362.0,1.01,0.0015,0,0.9138276553106212,0.7254509018036072,0.9999588160075348,-0.009075587518675376
335,sim_335_conc_real_2025-11-10.npy,5.07,0.0,2,4,43.878,21.939,0.0,False,477.0,471.0,5.96,0.0088,0,0.9559118236472944,0.9438877755511024,1.0,0.0
336,sim_336_conc_real_2025-11-10.npy,5.15,0.0,2,4,43.189,21.594,0.0,False,141.0,462.0,1.61,0.0062,0,0.282565130260521,0.9258517034068136,1.0,0.0
337,sim_337_conc_real_2025-11-10.npy,5.5,-134.75,2,4,42.819,21.409,0.0,False,157.0,306.0,6.82,0.0051,1,0.314629258517034,0.6132264529058116,-0.7040147244559685,-0.7101853756232853
338,sim_338_conc_real_2025-11-10.npy,4.24,-90.78,1,2,126.361,63.181,0.0,False,486.0,123.0,1.87,0.0021,1,0.9739478957915833,0.2464929859719438,-0.013613147670749387,-0.9999073368120139
339,sim_339_conc_real_2025-11-10.npy,6.2,-99.3,2,4,43.323,21.661,0.0,False,330.0,408.0,1.98,0.0057,1,0.6613226452905812,0.8176352705410822,-0.16160382110336097,-0.9868557164068074
340,sim_340_conc_real_2025-11-10.npy,5.35,2.74,2,4,42.484,21.242,0.35,True,120.0,11.0,2.54,0.0051,0,0.2404809619238476,0.0220440881763527,0.9988567450346937,0.047803795860756386
341,sim_341_conc_real_2025-11-10.npy,3.13,146.05,0,5,25.888,12.944,0.0,False,470.0,242.0,8.83,0.0026,0,0.9418837675350702,0.4849699398797595,-0.8295252446849843,0.5584692188745203
342,sim_342_conc_real_2025-11-10.npy,4.44,0.0,2,4,42.519,21.26,0.8,True,11.0,159.0,6.84,0.0015,0,0.0220440881763527,0.3186372745490982,1.0,0.0
343,sim_343_conc_real_2025-11-10.npy,2.15,2.17,1,2,124.917,62.458,0.74,True,130.0,299.0,5.61,0.0068,1,0.2605210420841683,0.5991983967935872,0.999282879242741,0.03786459100977572
344,sim_344_conc_real_2025-11-10.npy,1.68,1.03,0,5,25.726,12.863,0.0,False,272.0,343.0,8.86,0.004,1,0.5450901803607214,0.687374749498998,0.9998384200412088,0.017975923049993126
345,sim_345_conc_real_2025-11-10.npy,5.29,0.0,2,4,42.442,21.221,0.43,True,39.0,5.0,2.51,0.0011,0,0.0781563126252505,0.0100200400801603,1.0,0.0
346,sim_346_conc_real_2025-11-10.npy,1.17,0.0,4,6,14.58,7.29,0.91,True,137.0,139.0,2.47,0.0011,0,0.2745490981963928,0.2785571142284569,1.0,0.0
347,sim_347_conc_real_2025-11-10.npy,3.18,-30.35,5,1,204.411,102.205,0.44,True,464.0,416.0,3.85,0.005,0,0.9298597194388778,0.8336673346693386,0.8629549384958771,-0.5052808863647792
348,sim_348_conc_real_2025-11-10.npy,7.72,0.0,2,4,42.631,21.316,0.27,True,204.0,136.0,8.87,0.0021,0,0.4088176352705411,0.2725450901803607,1.0,0.0
349,sim_349_conc_real_2025-11-10.npy,6.12,-125.43,2,4,42.698,21.349,0.0,False,67.0,276.0,7.17,0.0037,1,0.1342685370741483,0.5531062124248497,-0.5797078928323675,-0.8148243730938933
350,sim_350_conc_real_2025-11-10.npy,6.15,135.39,3,3,75.054,37.527,0.0,False,416.0,386.0,4.12,0.0003,0,0.8336673346693386,0.7735470941883767,-0.7119034863205649,0.702277314288754
351,sim_351_conc_real_2025-11-10.npy,4.65,4.42,2,4,43.328,21.664,0.0,False,325.0,414.0,3.02,0.0032,0,0.6513026052104208,0.8296593186372746,0.9970259114907425,0.07706706051260896
352,sim_352_conc_real_2025-11-10.npy,6.19,-24.84,3,3,73.359,36.68,0.0,False,120.0,112.0,5.45,0.0095,0,0.2404809619238476,0.2244488977955911,0.9074844245411169,-0.42008572841180625
353,sim_353_conc_real_2025-11-10.npy,7.57,-1.7,2,4,42.987,21.493,0.0,False,399.0,106.0,5.86,0.0002,1,0.7995991983967936,0.2124248496993988,0.999559860119384,-0.029666244085110757
354,sim_354_conc_real_2025-11-10.npy,4.15,0.0,2,4,42.924,21.462,0.0,False,155.0,356.0,6.05,0.0027,1,0.3106212424849699,0.7134268537074149,1.0,0.0
355,sim_355_conc_real_2025-11-10.npy,4.12,-0.88,2,4,42.498,21.249,0.0,False,131.0,41.0,9.34,0.0006,1,0.2625250501002004,0.0821643286573146,0.9998820544536569,-0.01535829357495292
356,sim_356_conc_real_2025-11-10.npy,4.05,0.0,2,4,42.441,21.22,0.36,True,30.0,9.0,3.45,0.0063,1,0.0601202404809619,0.0180360721442885,1.0,0.0
357,sim_357_conc_real_2025-11-10.npy,4.63,2.35,2,4,42.473,21.237,0.0,False,98.0,39.0,5.4,0.0089,1,0.1963927855711423,0.0781563126252505,0.999158993058171,0.04100373874394506
358,sim_358_conc_real_2025-11-10.npy,4.84,-0.61,2,4,43.362,21.681,0.88,True,213.0,492.0,7.42,0.0071,1,0.4268537074148296,0.9859719438877756,0.9999433264643717,-0.010646307311313758
359,sim_359_conc_real_2025-11-10.npy,7.18,108.39,2,4,42.711,21.356,0.0,False,290.0,28.0,3.33,0.0027,1,0.5811623246492986,0.0561122244488977,-0.3154834220343696,0.9489310883417635
360,sim_360_conc_real_2025-11-10.npy,2.37,0.0,4,6,14.816,7.408,0.31,True,226.0,463.0,2.09,0.0066,0,0.4529058116232465,0.9278557114228456,1.0,0.0
361,sim_361_conc_real_2025-11-10.npy,7.08,0.0,2,4,42.478,21.239,0.0,False,80.0,78.0,3.28,0.0085,1,0.1603206412825651,0.156312625250501,1.0,0.0
362,sim_362_conc_real_2025-11-10.npy,2.41,0.0,0,5,25.675,12.837,0.0,False,379.0,142.0,4.95,0.0014,1,0.7595190380761523,0.2845691382765531,1.0,0.0
363,sim_363_conc_real_2025-11-10.npy,7.72,0.64,2,4,43.244,21.622,0.71,True,492.0,92.0,4.7,0.0075,1,0.9859719438877756,0.1843687374749499,0.9999376150010865,0.011169874929422188
364,sim_364_conc_real_2025-11-10.npy,6.82,-1.46,2,4,42.506,21.253,0.0,False,144.0,21.0,5.01,0.0048,1,0.2885771543086172,0.0420841683366733,0.9996753563210985,-0.025479049516900474
365,sim_365_conc_real_2025-11-10.npy,0.82,0.0,4,6,14.716,7.358,0.0,False,376.0,165.0,5.67,0.0009,0,0.7535070140280561,0.3306613226452906,1.0,0.0
366,sim_366_conc_real_2025-11-10.npy,5.52,-5.83,2,4,43.204,21.602,0.75,True,461.0,160.0,1.86,0.0059,0,0.9238476953907816,0.3206412825651302,0.99482765950164,-0.10157720162757483
367,sim_367_conc_real_2025-11-10.npy,7.31,0.0,2,4,42.561,21.281,0.0,False,176.0,86.0,9.17,0.0097,0,0.3527054108216433,0.1723446893787575,1.0,0.0
368,sim_368_conc_real_2025-11-10.npy,3.25,-15.18,5,1,199.876,99.938,0.0,False,268.0,193.0,2.22,0.0093,0,0.5370741482965932,0.3867735470941884,0.9651079569668942,-0.26185230837093554
369,sim_369_conc_real_2025-11-10.npy,6.97,78.08,2,4,43.002,21.501,0.05,True,157.0,388.0,4.34,0.0079,1,0.314629258517034,0.7775551102204409,0.20654573689802344,0.978436946649733
370,sim_370_conc_real_2025-11-10.npy,5.56,-48.42,2,4,43.696,21.848,0.91,True,408.0,475.0,4.47,0.0015,1,0.8176352705410822,0.9519038076152304,0.6636651414324585,-0.7480297989033825
371,sim_371_conc_real_2025-11-10.npy,1.53,-3.14,0,5,25.48,12.74,0.43,True,151.0,190.0,8.36,0.0074,0,0.3026052104208417,0.3807615230460922,0.998498672858271,-0.05477590985343363
372,sim_372_conc_real_2025-11-10.npy,5.07,170.83,3,3,74.902,37.451,0.0,False,215.0,499.0,3.3,0.0044,0,0.4308617234468938,1.0,-0.9872198433487767,0.15936430245954356
373,sim_373_conc_real_2025-11-10.npy,2.15,0.0,4,6,14.664,7.332,0.0,False,345.0,7.0,3.66,0.0006,0,0.6913827655310621,0.0140280561122244,1.0,0.0
374,sim_374_conc_real_2025-11-10.npy,7.86,0.0,2,4,42.717,21.358,0.53,True,6.0,294.0,7.48,0.0063,1,0.0120240480961923,0.5891783567134269,1.0,0.0
375,sim_375_conc_real_2025-11-10.npy,5.73,-26.74,5,1,202.222,101.111,0.28,True,330.0,380.0,7.0,0.0052,0,0.6613226452905812,0.7615230460921844,0.8930574868074331,-0.4499425799556999
376,sim_376_conc_real_2025-11-10.npy,4.14,-3.34,2,4,42.755,21.378,0.02,True,65.0,307.0,9.67,0.0008,0,0.1302605210420841,0.6152304609218436,0.9983013860554101,-0.05826098694535769
377,sim_377_conc_real_2025-11-10.npy,4.24,-3.08,2,4,43.164,21.582,0.0,False,400.0,256.0,2.71,0.0068,1,0.8016032064128257,0.5130260521042084,0.9985554865583393,-0.053730254645202154
378,sim_378_conc_real_2025-11-10.npy,1.3,0.0,4,6,14.685,7.343,0.0,False,222.0,300.0,4.12,0.0051,1,0.4448897795591182,0.6012024048096193,1.0,0.0
379,sim_379_conc_real_2025-11-10.npy,5.64,0.0,2,4,42.68,21.34,0.0,False,2.0,274.0,4.85,0.0044,0,0.0040080160320641,0.5490981963927856,1.0,0.0
380,sim_380_conc_real_2025-11-10.npy,4.68,-30.21,2,4,43.426,21.713,0.0,False,339.0,439.0,9.42,0.0078,1,0.6793587174348698,0.8797595190380761,0.8641869952477734,-0.5031707833773985
381,sim_381_conc_real_2025-11-10.npy,4.47,2.0,2,4,43.486,21.743,0.0,False,369.0,436.0,4.55,0.0073,0,0.7394789579158316,0.87374749498998,0.9993908270190958,0.03489949670250097
382,sim_382_conc_real_2025-11-10.npy,6.7,3.78,2,4,42.64,21.32,0.0,False,17.0,250.0,9.51,0.0009,0,0.034068136272545,0.501002004008016,0.9978245414574415,0.06592559795137785
383,sim_383_conc_real_2025-11-10.npy,3.43,-75.68,1,2,127.399,63.699,0.26,True,413.0,431.0,6.42,0.0072,1,0.8276553106212425,0.8637274549098196,0.2473372479681668,-0.968929453452383
384,sim_384_conc_real_2025-11-10.npy,4.56,4.97,2,4,43.34,21.67,0.0,False,323.0,420.0,9.36,0.0095,0,0.6472945891783567,0.8416833667334669,0.9962401961736361,0.08663412450019278
385,sim_385_conc_real_2025-11-10.npy,2.5,3.63,1,2,126.715,63.358,0.44,True,195.0,499.0,4.01,0.0003,0,0.3907815631262525,1.0,0.9979937145832851,0.06331307647126688
386,sim_386_conc_real_2025-11-10.npy,4.43,-1.33,2,4,43.123,21.562,0.43,True,435.0,154.0,3.46,0.0079,1,0.8717434869739479,0.3086172344689378,0.9997305932206075,-0.02321079444508715
387,sim_387_conc_real_2025-11-10.npy,2.32,-142.76,0,5,25.998,12.999,0.0,False,442.0,379.0,10.0,0.0009,1,0.8857715430861723,0.7595190380761523,-0.7961076341406206,-0.6051550502664782
388,sim_388_conc_real_2025-11-10.npy,2.95,2.83,4,6,14.712,7.356,0.16,True,364.0,181.0,6.28,0.0039,0,0.7294589178356713,0.3627254509018036,0.9987804227487659,0.04937273674606855
389,sim_389_conc_real_2025-11-10.npy,6.38,-0.78,2,4,43.045,21.523,0.0,False,417.0,121.0,3.26,0.0017,1,0.8356713426853707,0.2424849699398797,0.9999073368120139,-0.01361314767074941
390,sim_390_conc_real_2025-11-10.npy,7.72,-178.35,2,4,43.198,21.599,0.91,True,211.0,438.0,8.16,0.005,1,0.4228456913827655,0.8777555110220441,-0.9995853681937397,-0.028793952368263574
391,sim_391_conc_real_2025-11-10.npy,4.2,0.0,5,1,201.361,100.681,0.0,False,443.0,62.0,4.11,0.0043,1,0.8877755511022044,0.1242484969939879,1.0,0.0
392,sim_392_conc_real_2025-11-10.npy,1.99,0.0,0,5,25.955,12.977,0.0,False,488.0,278.0,8.48,0.0061,1,0.9779559118236472,0.5571142284569138,1.0,0.0
393,sim_393_conc_real_2025-11-10.npy,7.93,-1.0,2,4,43.053,21.526,0.0,False,97.0,426.0,7.74,0.0076,0,0.1943887775551102,0.8537074148296593,0.9998476951563913,-0.01745240643728351
394,sim_394_conc_real_2025-11-10.npy,6.85,0.0,2,4,43.659,21.83,0.25,True,409.0,462.0,1.93,0.0016,0,0.8196392785571143,0.9258517034068136,1.0,0.0
395,sim_395_conc_real_2025-11-10.npy,7.06,-29.3,2,4,42.666,21.333,0.0,False,21.0,265.0,8.2,0.0041,1,0.0420841683366733,0.531062124248497,0.8720692724321206,-0.48938245174884626
396,sim_396_conc_real_2025-11-10.npy,5.96,0.0,2,4,43.494,21.747,0.0,False,414.0,397.0,2.76,0.005,1,0.8296593186372746,0.7955911823647295,1.0,0.0
397,sim_397_conc_real_2025-11-10.npy,4.51,0.0,2,4,43.153,21.577,0.0,False,172.0,439.0,9.01,0.0013,1,0.344689378757515,0.8797595190380761,1.0,0.0
398,sim_398_conc_real_2025-11-10.npy,7.1,-1.71,2,4,43.738,21.869,0.89,True,475.0,424.0,3.86,0.0085,1,0.9519038076152304,0.8496993987975952,0.9995546671588833,-0.029840699738680886
399,sim_399_conc_real_2025-11-10.npy,5.02,178.46,5,1,201.132,100.566,0.0,False,351.0,251.0,3.67,0.0009,0,0.7034068136272545,0.503006012024048,-0.9996388064091798,0.02687483434051901
400,sim_400_conc_real_2025-11-10.npy,0.61,-1.08,4,6,14.946,7.473,0.14,True,458.0,428.0,6.69,0.0083,0,0.9178356713426854,0.8577154308617234,0.999822352380809,-0.018848439715408175
401,sim_401_conc_real_2025-11-10.npy,2.17,-58.09,1,2,127.79,63.895,0.0,False,402.0,484.0,1.08,0.0086,1,0.8056112224448898,0.969939879759519,0.5285865001850722,-0.8488794448106849
402,sim_402_conc_real_2025-11-10.npy,3.77,127.14,1,2,125.588,62.794,0.03,True,55.0,413.0,4.3,0.0096,0,0.1102204408817635,0.8276553106212425,-0.6037646593266883,0.7971626158746582
403,sim_403_conc_real_2025-11-10.npy,2.98,0.0,0,5,25.607,12.804,0.0,False,323.0,152.0,5.22,0.0047,0,0.6472945891783567,0.3046092184368738,1.0,0.0
404,sim_404_conc_real_2025-11-10.npy,6.24,89.04,2,4,42.791,21.395,0.26,True,0.0,331.0,6.57,0.0093,0,0.0,0.6633266533066132,0.01675437686898127,0.9998596355767804
405,sim_405_conc_real_2025-11-10.npy,7.57,163.02,2,4,43.428,21.714,0.0,False,461.0,309.0,4.04,0.0049,0,0.9238476953907816,0.6192384769539078,-0.9564067546772878,0.29203787358433225
406,sim_406_conc_real_2025-11-10.npy,5.72,0.44,2,4,42.591,21.295,0.0,False,84.0,201.0,3.7,0.0069,0,0.1683366733466934,0.4028056112224449,0.9999705131786779,0.0076793732277826935
407,sim_407_conc_real_2025-11-10.npy,3.64,0.0,5,1,198.958,99.479,0.86,True,20.0,229.0,5.71,0.0025,1,0.0400801603206412,0.4589178356713427,1.0,0.0
408,sim_408_conc_real_2025-11-10.npy,4.79,-86.57,3,3,74.482,37.241,0.6,True,110.0,458.0,6.81,0.0021,0,0.220440881763527,0.9178356713426854,0.05982904257414425,-0.9982086383440394
409,sim_409_conc_real_2025-11-10.npy,4.33,0.0,2,4,43.082,21.541,0.0,False,447.0,17.0,9.23,0.0099,0,0.8957915831663327,0.034068136272545,1.0,0.0
410,sim_410_conc_real_2025-11-10.npy,4.32,0.59,5,1,198.336,99.168,0.0,False,118.0,29.0,7.11,0.0069,1,0.2364729458917835,0.0581162324649298,0.9999469818065809,0.010297260602189042
411,sim_411_conc_real_2025-11-10.npy,7.38,-0.47,2,4,43.967,21.984,0.0,False,499.0,478.0,6.95,0.0016,0,1.0,0.9579158316633266,0.9999663551946484,-0.0082029554875217
412,sim_412_conc_real_2025-11-10.npy,7.04,7.89,2,4,42.645,21.322,0.0,False,28.0,252.0,5.68,0.0005,0,0.0561122244488977,0.5050100200400801,0.9905334367505378,0.13727166743056748
